Node1 	Node2 	Distance	 Time	 Settled
26654	60022	81519	94	150050
283445	57338	36594	16	32588
65912	18561	40035	15	32161
296559	120195	42898	126	244396
233452	281111	11963	5	8741
47138	236289	52417	17	38111
134494	17242	115423	125	205706
29251	264976	67276	63	117188
77273	228870	35547	19	40119
28188	296513	119275	10	23972
96919	50867	70573	33	61748
80778	175377	27080	8	14464
296330	203451	20886	35	69018
186299	12948	80825	90	164810
166385	86914	72987	65	114584
166016	14141	29161	6	13526
120479	190457	29161	2	6923
62254	288796	42981	29	58934
226266	154559	16227	3	7951
231762	108712	117378	146	218520
232333	129802	87023	76	159831
27598	48798	82524	5	13438
209122	113794	30491	24	41684
131322	139046	82794	25	40517
298773	216870	18370	42	78401
250895	109439	184329	152	307871
182028	69647	95203	95	160286
33979	305544	53329	16	35428
153168	8548	28519	11	27553
93442	116458	20427	1	3176
7640	152982	31449	14	33525
18754	112988	99649	45	95644
250483	107845	27950	7	20061
56277	2276	146890	91	179811
167007	217766	17051	8	19475
137422	290157	34249	11	28309
206153	159476	52864	60	116490
248910	206115	86546	24	49865
59992	45018	42208	126	215649
153912	185983	37046	48	58338
253516	130708	164365	155	249558
201577	126888	55665	63	138105
309257	67034	109573	131	287421
108245	243416	39812	5	11435
126738	245778	81803	6	16318
24083	26832	101208	36	65191
232872	190320	29987	29	58498
27813	148818	101703	37	82938
180843	280955	83134	86	177620
241749	208214	22136	21	42781
242528	1627	52531	59	121543
133764	158101	70766	50	101483
114992	246452	107462	69	139974
246261	250301	21877	16	37287
292948	160930	58991	50	105899
308738	187919	34404	67	141456
139845	178297	60287	26	58617
127866	28730	114345	125	242873
111303	213331	83310	55	110873
55140	231723	61295	17	40951
239962	33397	61993	28	58785
197586	205469	9303	20	49438
204531	212513	10820	2	5881
205286	101593	35660	90	187082
143149	243132	40811	30	60157
33290	87518	64100	8	21248
50785	82928	80733	65	127325
181218	164135	128497	138	272359
163157	1285	126294	81	168217
216065	151595	28541	29	63139
235534	149962	20918	18	42223
291631	243139	22936	18	39164
224655	271114	34661	63	109418
264850	26228	38050	15	25273
190343	224134	38395	68	115385
20449	223316	51066	18	37593
76920	129517	63453	13	28890
135613	134180	59543	81	128662
191519	166939	49290	12	26648
8442	281693	104504	119	227979
10253	286453	15738	12	28014
204976	43178	49599	114	243158
252720	58853	63628	82	153794
87370	210665	41685	58	120029
170554	270686	33980	8	20964
280525	218720	18186	2	4626
41144	201776	93263	96	193992
199311	30250	138472	145	310783
78273	291579	20732	15	35277
770	231729	133129	61	125124
121872	149149	42918	80	171540
273392	203121	36144	33	72829
